shipment_id,origin_city,destination_city,avg_speed_mph,weight_of_truck_tons,fuel_price_usd_per_gallon,fuel_efficiency_mpg,traffic_status,road_condition_score,weather_condition,season,delivery_target_days,driver_hours_per_day,market_demand_index,carrier_type,holiday_indicator,lane_id_corrected,ref_distance_miles,ref_speed_limit_mph,ref_total_lane_cost_usd,fuel_cost_usd,total_cost_usd,axle_3,axle_4,axle_5,axle_6_plus
SH_1525,"Phoenix, AZ","Miami, FL",46.8,24.1,3.05,5.5,High,4.7,Storm,Fall,8,8,1.7,Dry Van,1,1,2276,60,4206.05,1262.145455,5468.195455,1,0,0,0
SH_1526,"Denver, CO","Miami, FL",54.6,12.5,4.31,7.68,Low,6.4,Clear,Spring,6,8,2.7,Tanker,1,1,1984,60,3666.43,1113.416667,4779.846667,0,0,1,0
SH_1527,"New York, NY","Miami, FL",60.0,16.4,3.3,5.8,Medium,5.7,Snow,Spring,4,8,8.8,Flatbed,1,1,1256,60,2360.02,714.6206897,3074.64069,0,1,0,0
SH_1528,"Houston, TX","Phoenix, AZ",58.1,10.6,3.82,7.51,Low,7.2,Rain,Summer,3,8,5.7,Dry Van,0,1,1166,60,2123.29,593.0918775,2716.381877,1,0,0,0
SH_1529,"Atlanta, GA","Houston, TX",44.1,21.3,4.7,7.73,Low,9.8,Rain,Spring,3,8,5.2,Flatbed,0,1,806,60,1467.73,490.0646831,1957.794683,0,1,0,0
SH_1530,"Seattle, WA","New York, NY",51.9,9.5,4.17,6.66,Low,8.3,Fog,Winter,7,8,3.7,Dry Van,0,1,2762,60,5140.08,1729.36036,6869.44036,0,0,1,0
SH_1531,"Houston, TX","Denver, CO",73.5,15.9,4.25,6.67,Medium,7.3,Storm,Spring,3,8,7.6,Tanker,1,3,1010,80,2709.83,643.5532234,3353.383223,0,0,1,0
SH_1532,"Chicago, IL","New York, NY",59.4,17.2,3.23,4.34,Medium,6.0,Fog,Summer,2,8,1.4,Flatbed,0,1,818,60,1537.02,608.7880184,2145.808018,0,0,0,1
SH_1533,"Houston, TX","Chicago, IL",59.7,15.3,4.43,5.95,Low,6.6,Rain,Winter,3,8,8.7,Dry Van,0,1,1083,60,1995.97,806.3344538,2802.304454,0,0,0,1
SH_1534,"Seattle, WA","Miami, FL",51.7,13.5,3.39,7.44,Medium,4.9,Storm,Winter,8,8,2.8,Dry Van,0,1,3141,60,5817.13,1431.181452,7248.311452,0,0,0,1
SH_1535,"Denver, CO","Chicago, IL",67.7,19.5,4.34,5.3,High,7.4,Snow,Spring,2,8,4.0,Flatbed,0,2,1056,70,2296.8,864.7245283,3161.524528,0,0,1,0
SH_1536,"Atlanta, GA","Los Angeles, CA",48.5,26.0,3.75,6.13,Medium,9.7,Rain,Spring,7,8,4.3,Dry Van,1,1,2223,60,4088.1,1359.910277,5448.010277,0,0,0,1
SH_1537,"Los Angeles, CA","Phoenix, AZ",55.0,14.0,3.88,6.08,High,7.8,Fog,Summer,1,8,4.5,Refrigerated,0,1,410,60,753.99,261.6447368,1015.634737,0,0,1,0
SH_1538,"Chicago, IL","Seattle, WA",58.7,13.5,4.32,6.87,High,7.3,Rain,Winter,5,8,1.7,Tanker,0,1,1993,60,3691.04,1253.240175,4944.280175,0,1,0,0
SH_1539,"Phoenix, AZ","Seattle, WA",49.9,21.8,3.04,7.02,Low,5.6,Rain,Winter,5,8,5.3,Tanker,1,1,1282,60,2346.06,555.1680912,2901.228091,0,0,1,0
SH_1540,"New York, NY","Denver, CO",71.0,7.1,3.89,7.4,High,7.7,Rain,Summer,4,8,1.2,Tanker,0,3,1872,80,5127.41,984.0648649,6111.474865,0,1,0,0
SH_1541,"Houston, TX","Atlanta, GA",65.4,19.2,4.07,5.81,High,9.9,Fog,Fall,3,8,6.5,Tanker,1,2,806,70,1728.87,564.616179,2293.486179,0,0,0,1
SH_1542,"Seattle, WA","Phoenix, AZ",60.6,19.2,4.94,7.53,Low,9.7,Rain,Winter,4,8,8.7,Dry Van,1,2,1282,70,2762.71,841.0464807,3603.756481,1,0,0,0
SH_1543,"Phoenix, AZ","Miami, FL",62.2,23.0,3.32,6.53,High,4.3,Fog,Winter,6,8,9.2,Refrigerated,1,2,2276,70,4950.3,1157.169985,6107.469985,0,0,0,1
SH_1544,"Miami, FL","Chicago, IL",42.3,16.1,4.7,4.31,High,6.1,Fog,Spring,6,8,1.2,Tanker,1,1,1370,60,2561.9,1493.967517,4055.867517,1,0,0,0
SH_1545,"New York, NY","Denver, CO",67.2,18.6,4.66,4.45,Low,9.5,Clear,Summer,4,8,1.6,Dry Van,0,2,1872,70,4090.32,1960.341573,6050.661573,0,1,0,0
SH_1546,"Denver, CO","Dallas, TX",74.6,17.1,4.14,6.46,Medium,8.7,Snow,Summer,3,8,1.9,Tanker,1,3,762,80,2044.45,488.3405573,2532.790557,0,1,0,0
SH_1547,"Phoenix, AZ","Denver, CO",70.7,25.5,4.24,7.98,Medium,8.4,Clear,Summer,2,8,7.4,Tanker,0,3,673,80,1810.37,357.5839599,2167.95396,0,0,1,0
SH_1548,"Miami, FL","Dallas, TX",73.6,21.0,4.69,6.16,Medium,6.5,Fog,Spring,3,8,8.1,Refrigerated,0,3,1277,80,3470.89,972.2613636,4443.151364,0,0,1,0
SH_1549,"Chicago, IL","Miami, FL",59.6,20.8,3.48,5.73,High,5.5,Storm,Winter,4,8,2.5,Flatbed,1,1,1370,60,2561.9,832.0418848,3393.941885,0,0,0,1
SH_1550,"Chicago, IL","Miami, FL",52.6,15.5,3.2,4.17,High,8.0,Clear,Winter,5,8,7.3,Refrigerated,1,1,1370,60,2561.9,1051.318945,3613.218945,0,0,1,0
SH_1551,"Seattle, WA","Atlanta, GA",59.2,18.6,4.95,5.47,High,5.2,Fog,Spring,6,8,8.3,Dry Van,0,1,2505,60,4584.15,2266.864717,6851.014717,1,0,0,0
SH_1552,"Miami, FL","New York, NY",63.1,8.8,4.85,6.26,Low,6.0,Storm,Spring,3,8,3.7,Flatbed,0,2,1256,70,2775.76,973.0990415,3748.859042,0,0,1,0
SH_1553,"Dallas, TX","Seattle, WA",53.5,11.2,4.15,5.67,High,5.0,Fog,Fall,5,8,9.7,Flatbed,0,1,1932,60,3525.9,1414.074074,4939.974074,0,0,1,0
SH_1554,"Houston, TX","New York, NY",61.0,20.2,4.12,7.66,Low,8.0,Rain,Winter,4,8,8.6,Dry Van,0,2,1630,70,3553.4,876.7101828,4430.110183,0,1,0,0
SH_1555,"Denver, CO","New York, NY",59.0,28.8,4.25,7.27,High,7.9,Snow,Winter,4,8,3.6,Flatbed,0,1,1872,60,3474.43,1094.360385,4568.790385,1,0,0,0
SH_1556,"Seattle, WA","Denver, CO",70.0,27.1,3.59,7.29,Low,6.1,Storm,Spring,4,8,7.6,Flatbed,1,2,1172,70,2525.66,577.1577503,3102.81775,0,0,0,1
SH_1557,"Atlanta, GA","Houston, TX",49.6,11.3,4.95,7.45,Medium,8.9,Storm,Winter,4,8,1.6,Dry Van,1,1,806,60,1467.73,535.5302013,2003.260201,0,0,1,0
SH_1558,"Phoenix, AZ","Atlanta, GA",51.5,16.5,3.41,5.21,Medium,5.2,Storm,Fall,6,8,5.7,Tanker,1,1,1827,60,3334.28,1195.790787,4530.070787,1,0,0,0
SH_1559,"Denver, CO","Chicago, IL",40.6,25.1,4.89,4.13,Medium,4.3,Storm,Summer,5,8,4.4,Tanker,1,1,1056,60,1951.49,1250.324455,3201.814455,0,0,1,0
SH_1560,"Seattle, WA","New York, NY",58.3,13.3,4.08,7.84,Medium,5.2,Clear,Fall,7,8,6.9,Tanker,1,1,2762,60,5140.08,1437.367347,6577.447347,0,0,1,0
SH_1561,"Seattle, WA","Chicago, IL",57.6,14.0,3.34,7.47,Low,6.4,Storm,Winter,5,8,6.7,Tanker,0,1,1993,60,3691.04,891.1137885,4582.153788,0,0,1,0
SH_1562,"Phoenix, AZ","Miami, FL",61.5,15.3,4.31,7.98,High,9.6,Clear,Summer,5,8,2.4,Dry Van,0,2,2276,70,4950.3,1229.26817,6179.56817,0,0,0,1
SH_1563,"Chicago, IL","New York, NY",56.5,13.5,4.91,6.79,Low,7.2,Rain,Fall,2,8,1.6,Refrigerated,0,1,818,60,1537.02,591.5139912,2128.533991,0,0,1,0
SH_1564,"Los Angeles, CA","Denver, CO",63.5,28.1,4.63,5.2,Medium,6.6,Storm,Spring,3,8,1.0,Flatbed,1,2,954,70,2065.41,849.4269231,2914.836923,0,0,1,0
SH_1565,"Houston, TX","Denver, CO",58.6,11.6,4.29,6.81,High,5.8,Snow,Spring,4,8,2.1,Flatbed,1,1,1010,60,1839.21,636.2555066,2475.465507,0,0,1,0
SH_1566,"New York, NY","Denver, CO",68.1,18.4,4.82,4.23,Medium,7.5,Rain,Fall,5,8,6.6,Tanker,1,2,1872,70,4090.32,2133.106383,6223.426383,0,1,0,0
SH_1567,"Atlanta, GA","Miami, FL",65.4,24.8,3.58,5.55,High,7.8,Fog,Winter,3,8,9.6,Flatbed,1,2,697,70,1515.97,449.5963964,1965.566396,0,0,0,1
SH_1568,"Chicago, IL","Denver, CO",52.3,19.3,4.74,7.72,Low,6.0,Rain,Winter,3,8,4.2,Refrigerated,0,1,1056,60,1951.49,648.373057,2599.863057,0,0,1,0
SH_1569,"Phoenix, AZ","Chicago, IL",74.5,15.8,3.61,5.46,Medium,6.4,Fog,Spring,3,8,8.5,Tanker,0,3,1670,80,4550.75,1104.157509,5654.907509,0,0,0,1
SH_1570,"Seattle, WA","Denver, CO",57.8,13.6,3.37,4.02,Low,7.1,Snow,Winter,4,8,8.2,Tanker,1,1,1172,60,2144.76,982.4975124,3127.257512,0,0,1,0
SH_1571,"Houston, TX","Seattle, WA",72.1,20.7,4.68,4.59,High,9.1,Snow,Spring,5,8,1.9,Refrigerated,1,3,2173,80,5845.37,2215.607843,8060.977843,0,0,1,0
SH_1573,"Atlanta, GA","Miami, FL",67.4,27.4,3.88,4.94,High,6.5,Rain,Spring,2,8,1.1,Tanker,0,2,697,70,1515.97,547.4412955,2063.411296,0,0,0,1
SH_1574,"Miami, FL","Denver, CO",41.6,15.8,4.65,4.1,Low,8.1,Fog,Winter,7,8,2.4,Flatbed,1,1,1984,60,3666.43,2250.146341,5916.576341,0,0,1,0
SH_1575,"Atlanta, GA","New York, NY",74.1,29.1,3.47,4.4,Low,4.9,Storm,Fall,2,8,7.3,Dry Van,0,3,858,80,2350.06,676.65,3026.71,0,0,0,1
SH_1576,"Dallas, TX","Phoenix, AZ",51.8,9.2,4.16,5.93,Low,8.4,Clear,Summer,4,8,3.4,Refrigerated,1,1,1017,60,1851.96,713.4435076,2565.403508,1,0,0,0
SH_1577,"Dallas, TX","Atlanta, GA",47.4,11.6,3.19,5.39,Medium,4.2,Fog,Summer,4,8,7.5,Dry Van,1,1,828,60,1507.79,490.0408163,1997.830816,0,0,0,1
SH_1578,"Houston, TX","Seattle, WA",63.4,22.9,4.16,7.83,High,4.1,Rain,Winter,5,8,9.7,Refrigerated,0,2,2173,70,4671.95,1154.492976,5826.442976,0,0,1,0
SH_1579,"Atlanta, GA","Houston, TX",54.7,26.3,4.86,6.4,Medium,4.9,Storm,Winter,3,8,3.5,Refrigerated,1,1,806,60,1467.73,612.05625,2079.78625,0,0,0,1
SH_1580,"Miami, FL","Houston, TX",55.7,24.8,4.6,6.88,High,4.1,Fog,Spring,3,8,2.3,Refrigerated,0,1,1112,60,2049.42,743.4883721,2792.908372,0,0,1,0
SH_1581,"Atlanta, GA","New York, NY",44.0,18.7,3.0,5.3,High,5.3,Rain,Spring,4,8,7.3,Refrigerated,1,1,858,60,1592.45,485.6603774,2078.110377,0,1,0,0
SH_1582,"Dallas, TX","Miami, FL",43.2,17.9,3.43,6.15,Low,9.0,Rain,Fall,5,8,7.0,Tanker,1,1,1277,60,2353.51,712.2130081,3065.723008,0,0,0,1
SH_1583,"Miami, FL","Houston, TX",56.2,5.5,3.28,6.72,Low,8.5,Rain,Fall,4,8,2.3,Tanker,1,1,1112,60,2049.42,542.7619048,2592.181905,0,1,0,0
SH_1584,"Phoenix, AZ","Miami, FL",55.2,8.2,3.87,6.93,High,8.1,Snow,Winter,6,8,5.7,Refrigerated,0,1,2276,60,4206.05,1271.012987,5477.062987,0,0,1,0
SH_1585,"Houston, TX","Los Angeles, CA",63.1,6.3,3.99,5.18,High,6.0,Fog,Fall,4,8,1.8,Dry Van,0,2,1577,70,3406.32,1214.716216,4621.036216,1,0,0,0
SH_1586,"Seattle, WA","Denver, CO",57.8,26.6,3.83,6.98,Medium,9.1,Rain,Winter,4,8,3.1,Dry Van,1,1,1172,60,2144.76,643.0888252,2787.848825,0,0,0,1
SH_1587,"Miami, FL","Denver, CO",53.5,6.4,4.62,7.94,High,8.9,Storm,Spring,6,8,2.0,Tanker,1,1,1984,60,3666.43,1154.418136,4820.848136,0,0,1,0
SH_1588,"Los Angeles, CA","Dallas, TX",57.6,27.5,3.52,7.47,Medium,7.9,Snow,Spring,5,8,0.4,Flatbed,1,1,1423,60,2609.78,670.5435074,3280.323507,0,0,1,0
SH_1589,"Miami, FL","Chicago, IL",70.5,12.4,3.51,5.53,Medium,6.1,Storm,Winter,3,8,3.2,Dry Van,0,3,1370,80,3781.2,869.5660036,4650.766004,0,0,0,1
SH_1590,"Houston, TX","Phoenix, AZ",45.7,26.1,4.62,5.91,Low,9.1,Snow,Summer,4,8,0.2,Flatbed,0,1,1166,60,2123.29,911.4923858,3034.782386,0,1,0,0
SH_1591,"Phoenix, AZ","New York, NY",56.0,19.2,4.8,7.88,Low,7.8,Fog,Winter,7,8,0.8,Flatbed,1,1,2461,60,4567.62,1499.086294,6066.706294,0,1,0,0
SH_1592,"Dallas, TX","Los Angeles, CA",65.7,15.8,3.89,5.23,High,7.6,Rain,Spring,4,8,0.6,Flatbed,1,2,1423,70,3073.68,1058.407266,4132.087266,0,0,0,1
SH_1593,"Chicago, IL","Dallas, TX",48.1,27.2,3.11,4.71,High,7.3,Clear,Summer,4,8,0.5,Flatbed,1,1,925,60,1704.77,610.7749469,2315.544947,1,0,0,0
SH_1594,"Atlanta, GA","Dallas, TX",74.6,21.5,3.73,5.88,High,5.6,Snow,Spring,2,8,6.5,Dry Van,0,3,828,80,2221.52,525.244898,2746.764898,0,0,0,1
SH_1595,"Denver, CO","New York, NY",46.4,26.0,3.24,4.86,High,4.2,Clear,Winter,6,8,9.2,Refrigerated,0,1,1872,60,3474.43,1248.0,4722.43,0,1,0,0
SH_1596,"Houston, TX","Chicago, IL",42.7,29.0,4.76,7.02,Medium,9.6,Clear,Summer,5,8,2.8,Refrigerated,1,1,1083,60,1995.97,734.3418803,2730.31188,0,1,0,0
SH_1597,"Los Angeles, CA","Dallas, TX",53.4,24.3,3.29,4.82,Medium,8.1,Storm,Summer,5,8,9.4,Flatbed,1,1,1423,60,2609.78,971.3008299,3581.08083,1,0,0,0
SH_1598,"Phoenix, AZ","Chicago, IL",58.2,14.8,4.92,5.34,Medium,8.7,Clear,Winter,4,8,3.8,Flatbed,0,1,1670,60,3086.16,1538.651685,4624.811685,0,0,1,0
SH_1599,"Chicago, IL","Los Angeles, CA",72.0,23.9,3.45,7.55,High,6.3,Clear,Spring,4,8,7.8,Flatbed,0,3,2004,80,5502.98,915.7350993,6418.715099,1,0,0,0
SH_1600,"Miami, FL","Phoenix, AZ",71.3,9.3,3.84,7.33,High,4.1,Rain,Summer,4,8,2.9,Refrigerated,0,3,2276,80,6202.1,1192.338336,7394.438336,0,0,1,0
SH_1601,"Houston, TX","Dallas, TX",41.0,6.6,4.47,5.29,High,6.1,Snow,Spring,1,8,4.5,Dry Van,0,1,259,60,470.34,218.852552,689.192552,0,0,1,0
SH_1602,"New York, NY","Miami, FL",50.5,18.2,3.93,8.0,Low,6.3,Rain,Summer,4,8,0.3,Refrigerated,0,1,1256,60,2360.02,617.01,2977.03,0,0,0,1
SH_1603,"Houston, TX","New York, NY",64.0,15.7,4.73,6.78,Medium,4.0,Snow,Winter,5,8,0.9,Tanker,1,2,1630,70,3553.4,1137.153392,4690.553392,0,0,1,0
SH_1604,"New York, NY","Miami, FL",74.7,18.3,4.37,4.95,High,6.6,Storm,Fall,3,8,1.7,Refrigerated,0,3,1256,80,3484.14,1108.832323,4592.972323,0,1,0,0
SH_1605,"New York, NY","Denver, CO",55.6,22.8,3.75,7.71,High,4.6,Storm,Spring,6,8,7.1,Tanker,1,1,1872,60,3474.43,910.5058366,4384.935837,0,1,0,0
SH_1606,"Houston, TX","Atlanta, GA",63.0,9.1,3.11,4.48,High,9.6,Storm,Summer,2,8,8.0,Flatbed,0,2,806,70,1728.87,559.5223214,2288.392321,0,0,0,1
SH_1607,"Houston, TX","Atlanta, GA",60.7,17.4,4.89,6.99,Medium,8.4,Clear,Winter,3,8,1.2,Refrigerated,1,2,806,70,1728.87,563.8540773,2292.724077,0,0,0,1
SH_1608,"Los Angeles, CA","Phoenix, AZ",73.8,29.3,3.08,7.78,Medium,10.0,Snow,Fall,2,8,8.6,Flatbed,1,3,410,80,1111.51,162.3136247,1273.823625,0,0,1,0
SH_1609,"Chicago, IL","Miami, FL",49.9,18.7,3.17,7.66,Low,6.4,Fog,Fall,5,8,1.9,Dry Van,1,1,1370,60,2561.9,566.9582245,3128.858225,0,0,0,1
SH_1610,"Chicago, IL","Los Angeles, CA",53.7,14.5,3.53,4.18,Medium,5.6,Rain,Fall,5,8,8.9,Refrigerated,0,1,2004,60,3729.44,1692.373206,5421.813206,1,0,0,0
SH_1611,"Phoenix, AZ","New York, NY",63.7,19.6,4.11,7.44,High,4.6,Fog,Fall,5,8,5.4,Tanker,0,2,2461,70,5377.29,1359.504032,6736.794032,1,0,0,0
SH_1612,"Houston, TX","Miami, FL",47.6,25.1,3.8,4.76,Medium,8.6,Fog,Fall,3,8,0.6,Dry Van,0,1,1112,60,2049.42,887.7310924,2937.151092,0,0,1,0
SH_1613,"Atlanta, GA","Seattle, WA",61.0,18.9,3.81,5.72,Medium,5.4,Fog,Summer,6,8,9.5,Tanker,0,2,2505,70,5398.28,1668.54021,7066.82021,0,0,0,1
SH_1614,"Los Angeles, CA","Seattle, WA",45.1,5.7,4.87,6.11,Medium,7.2,Storm,Spring,4,8,10.0,Refrigerated,0,1,1104,60,2034.67,879.9476268,2914.617627,0,0,1,0
SH_1615,"Miami, FL","Dallas, TX",62.3,27.1,3.85,7.1,Medium,9.8,Rain,Summer,4,8,4.1,Tanker,1,2,1277,70,2771.09,692.4577465,3463.547746,0,1,0,0
SH_1616,"Los Angeles, CA","Phoenix, AZ",45.6,5.7,4.82,7.29,High,9.8,Rain,Spring,3,8,4.6,Refrigerated,1,1,410,60,753.99,271.0836763,1025.073676,0,1,0,0
SH_1617,"Houston, TX","Chicago, IL",59.4,11.1,3.1,7.76,Low,5.1,Rain,Fall,3,8,4.7,Flatbed,0,1,1083,60,1995.97,432.6417526,2428.611753,1,0,0,0
SH_1618,"Los Angeles, CA","Seattle, WA",40.6,8.7,3.76,6.73,Low,5.4,Fog,Spring,4,8,5.6,Dry Van,0,1,1104,60,2034.67,616.7964339,2651.466434,0,0,1,0
SH_1619,"Phoenix, AZ","Seattle, WA",51.4,8.3,3.98,6.99,Medium,4.7,Rain,Fall,5,8,0.2,Tanker,1,1,1282,60,2346.06,729.9513591,3076.011359,0,0,0,1
SH_1620,"Atlanta, GA","Chicago, IL",56.9,12.5,4.69,6.41,Low,6.7,Snow,Spring,3,8,5.0,Tanker,1,1,677,60,1251.1,495.3400936,1746.440094,0,0,0,1
SH_1621,"Houston, TX","Denver, CO",71.2,30.0,3.36,4.48,Medium,4.9,Storm,Winter,3,8,8.5,Dry Van,1,3,1010,80,2709.83,757.5,3467.33,0,0,1,0
SH_1622,"New York, NY","Dallas, TX",55.7,20.3,4.38,6.05,High,6.9,Rain,Spring,5,8,1.9,Dry Van,1,1,1576,60,2918.75,1140.971901,4059.721901,0,0,1,0
SH_1623,"Miami, FL","Seattle, WA",51.8,17.5,4.35,7.87,High,4.9,Storm,Fall,8,8,2.8,Flatbed,0,1,3141,60,5817.13,1736.130877,7553.260877,0,0,0,1
SH_1624,"Los Angeles, CA","Phoenix, AZ",59.1,18.9,4.45,5.53,Low,5.9,Rain,Summer,1,8,1.8,Tanker,0,1,410,60,753.99,329.9276673,1083.917667,0,0,1,0
SH_1625,"Miami, FL","Denver, CO",47.4,18.0,4.08,5.02,Low,4.4,Fog,Spring,7,8,7.6,Dry Van,1,1,1984,60,3666.43,1612.494024,5278.924024,0,0,0,1
SH_1626,"Denver, CO","Phoenix, AZ",71.5,28.2,4.6,6.46,Medium,4.8,Fog,Spring,3,8,3.2,Refrigerated,1,3,673,80,1810.37,479.2260062,2289.596006,1,0,0,0
SH_1627,"Seattle, WA","Chicago, IL",69.7,26.1,4.02,7.16,Low,5.1,Snow,Winter,4,8,9.8,Tanker,0,2,1993,70,4344.74,1118.97486,5463.71486,1,0,0,0
SH_1628,"Los Angeles, CA","Miami, FL",67.8,17.3,3.08,7.05,High,5.0,Storm,Fall,5,8,5.0,Tanker,0,2,2686,70,5882.34,1173.458156,7055.798156,0,0,1,0
SH_1629,"Phoenix, AZ","Denver, CO",51.9,14.7,4.51,4.29,Low,9.2,Snow,Fall,2,8,7.6,Dry Van,0,1,673,60,1228.23,707.5128205,1935.742821,0,0,1,0
SH_1630,"New York, NY","Phoenix, AZ",71.2,29.5,3.99,7.75,Medium,4.0,Fog,Summer,5,8,1.2,Dry Van,0,3,2461,80,6740.68,1267.018065,8007.698065,0,0,1,0
SH_1631,"Los Angeles, CA","Denver, CO",47.4,18.9,4.57,5.26,Medium,4.5,Clear,Spring,4,8,8.6,Flatbed,1,1,954,60,1754.41,828.8555133,2583.265513,1,0,0,0
SH_1632,"New York, NY","Houston, TX",45.9,17.8,3.83,4.88,High,8.3,Storm,Fall,5,8,9.3,Tanker,0,1,1630,60,3018.76,1279.282787,4298.042787,0,0,1,0
SH_1633,"Phoenix, AZ","Houston, TX",48.8,10.2,3.27,5.7,Low,4.8,Fog,Fall,3,8,6.6,Dry Van,0,1,1166,60,2123.29,668.9157895,2792.205789,0,1,0,0
SH_1634,"New York, NY","Miami, FL",59.2,22.0,4.88,6.55,Medium,6.2,Snow,Summer,4,8,2.1,Flatbed,1,1,1256,60,2360.02,935.7679389,3295.787939,0,0,1,0
SH_1635,"Los Angeles, CA","Houston, TX",49.7,11.2,3.47,4.77,Medium,7.4,Clear,Fall,5,8,1.8,Dry Van,1,1,1577,60,2892.22,1147.209644,4039.429644,0,0,1,0
SH_1636,"Dallas, TX","Chicago, IL",40.5,17.0,3.11,7.91,High,8.7,Clear,Fall,3,8,0.9,Refrigerated,0,1,925,60,1704.77,363.6852086,2068.455209,0,0,0,1
SH_1637,"Chicago, IL","Seattle, WA",66.6,9.8,4.14,7.26,Low,8.6,Rain,Fall,5,8,2.6,Tanker,1,2,1993,70,4344.74,1136.504132,5481.244132,0,0,0,1
SH_1638,"Miami, FL","Phoenix, AZ",43.8,22.4,3.41,7.7,High,5.3,Rain,Fall,7,8,3.0,Flatbed,0,1,2276,60,4206.05,1007.942857,5213.992857,0,0,0,1
SH_1639,"Miami, FL","New York, NY",55.0,25.5,4.57,7.72,Low,8.5,Storm,Winter,3,8,8.4,Tanker,0,1,1256,60,2360.02,743.5129534,3103.532953,0,0,1,0
SH_1640,"Miami, FL","Houston, TX",74.8,8.1,4.23,4.8,Medium,5.6,Clear,Spring,2,8,9.8,Dry Van,0,3,1112,80,3022.42,979.95,4002.37,0,1,0,0
SH_1641,"Denver, CO","Chicago, IL",69.8,5.2,3.07,6.39,High,6.3,Snow,Summer,2,8,2.9,Refrigerated,0,2,1056,70,2296.8,507.342723,2804.142723,1,0,0,0
SH_1642,"Miami, FL","Phoenix, AZ",68.2,5.2,3.63,4.7,Medium,7.5,Snow,Spring,5,8,2.6,Dry Van,0,2,2276,70,4950.3,1757.846809,6708.146809,0,0,1,0
SH_1643,"New York, NY","Denver, CO",62.8,8.0,3.35,4.99,High,9.8,Snow,Summer,5,8,0.6,Flatbed,1,2,1872,70,4090.32,1256.753507,5347.073507,1,0,0,0
SH_1644,"Atlanta, GA","Dallas, TX",45.0,9.7,4.78,4.03,High,8.9,Rain,Summer,4,8,5.6,Dry Van,1,1,828,60,1507.79,982.0942928,2489.884293,0,0,0,1
SH_1645,"New York, NY","Miami, FL",55.1,7.9,3.21,7.02,Low,5.3,Rain,Winter,3,8,9.8,Dry Van,0,1,1256,60,2360.02,574.3247863,2934.344786,1,0,0,0
SH_1646,"Chicago, IL","Houston, TX",53.2,5.6,4.45,7.32,High,4.8,Storm,Fall,4,8,9.2,Tanker,1,1,1083,60,1995.97,658.3811475,2654.351148,0,1,0,0
SH_1647,"Seattle, WA","Denver, CO",47.0,15.3,4.2,4.64,High,5.3,Clear,Summer,5,8,5.1,Dry Van,1,1,1172,60,2144.76,1060.862069,3205.622069,0,0,0,1
SH_1648,"Miami, FL","Phoenix, AZ",68.5,23.8,4.83,7.33,Medium,5.5,Fog,Spring,6,8,5.0,Refrigerated,1,2,2276,70,4950.3,1499.738063,6450.038063,0,1,0,0
SH_1649,"Houston, TX","Denver, CO",71.6,6.1,3.64,6.28,High,7.1,Storm,Winter,3,8,5.3,Tanker,1,3,1010,80,2709.83,585.4140127,3295.244013,0,0,1,0
SH_1650,"Chicago, IL","Atlanta, GA",47.0,27.7,3.53,5.12,High,6.5,Snow,Summer,3,8,5.1,Dry Van,1,1,677,60,1251.1,466.7597656,1717.859766,0,1,0,0
SH_1651,"Phoenix, AZ","New York, NY",67.5,22.8,3.3,5.82,Low,4.2,Storm,Spring,6,8,4.4,Dry Van,1,2,2461,70,5377.29,1395.412371,6772.702371,0,0,0,1
SH_1652,"Denver, CO","Dallas, TX",63.9,23.1,4.79,7.04,High,4.3,Fog,Spring,2,8,1.6,Tanker,0,2,762,70,1634.49,518.4630682,2152.953068,0,1,0,0
SH_1653,"Denver, CO","Chicago, IL",58.2,23.0,4.4,5.8,Medium,7.1,Rain,Spring,4,8,6.9,Flatbed,1,1,1056,60,1951.49,801.1034483,2752.593448,0,1,0,0
SH_1654,"Los Angeles, CA","New York, NY",64.8,19.6,3.4,4.2,Medium,4.7,Storm,Fall,6,8,7.6,Dry Van,0,2,2812,70,6186.4,2276.380952,8462.780952,1,0,0,0
SH_1655,"Denver, CO","Houston, TX",53.3,28.4,3.43,4.41,Medium,6.1,Clear,Summer,3,8,5.6,Tanker,0,1,1010,60,1839.21,785.5555556,2624.765556,0,0,1,0
SH_1656,"Denver, CO","Phoenix, AZ",41.4,5.9,4.66,6.37,Medium,6.1,Fog,Spring,4,8,7.0,Refrigerated,1,1,673,60,1228.23,492.3359498,1720.56595,1,0,0,0
SH_1657,"Houston, TX","Dallas, TX",70.6,13.4,4.24,5.14,Medium,9.5,Fog,Spring,2,8,9.5,Flatbed,1,3,259,80,693.08,213.6498054,906.7298054,0,0,1,0
SH_1658,"New York, NY","Denver, CO",62.8,23.6,3.05,7.84,Medium,6.1,Rain,Winter,4,8,8.5,Refrigerated,0,2,1872,70,4090.32,728.2653061,4818.585306,0,0,1,0
SH_1660,"New York, NY","Atlanta, GA",57.7,14.0,4.57,7.9,High,7.5,Fog,Winter,2,8,9.6,Dry Van,0,1,858,60,1592.45,496.3367089,2088.786709,0,0,0,1
SH_1661,"New York, NY","Denver, CO",66.7,18.0,3.41,6.18,High,8.6,Rain,Spring,5,8,7.9,Tanker,1,2,1872,70,4090.32,1032.932039,5123.252039,0,0,0,1
SH_1662,"Atlanta, GA","Los Angeles, CA",61.0,13.3,3.02,4.8,High,4.7,Rain,Summer,6,8,2.6,Refrigerated,1,2,2223,70,4812.8,1398.6375,6211.4375,0,0,0,1
